Zotero.URL|References
https://www.zotero.org/groups/1051264/seshat_databank/items/XQZBXWZJ $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Kiel, Machiel. 2009. “The Incorporation of the Balkans into the Ottoman Empire, 1353–1453.” Chapter. In The Cambridge History of Turkey, edited by Kate Fleet, 1:138–91. Cambridge History of Turkey. Cambridge: Cambridge University Press. 169, . doi:10.1017/CHOL9780521620932.006. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 41. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 43-44. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 53-54. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 70. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 79-80. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 86-87. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 111. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 179. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 184. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 186. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 190-91. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 191. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 192-93. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 193-94. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 200. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 202-03. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 218-19. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 222. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 223. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 227-28. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 239-40. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 246-47. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 246-47. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 250-51. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 259. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 273-74. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/TBYEVH2I $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey: Volume 1: Empire of the Gazis: The Rise and Decline of the Ottoman Empire 1280–1808, vol. 1. Cambridge: Cambridge University Press. 274, 276. https://doi.org/10.1017/CBO9780511614965. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/78IK4EPM $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey, Vol. 2. Cambridge University Press. 50. http://hdl.handle.net/2027/heb.01919. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/78IK4EPM $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey, Vol. 2. Cambridge University Press. http://hdl.handle.net/2027/heb.01919. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/78IK4EPM $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey, Vol. 2. Cambridge University Press. 163-64. http://hdl.handle.net/2027/heb.01919. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/78IK4EPM $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey, Vol. 2. Cambridge University Press. 166-67. http://hdl.handle.net/2027/heb.01919. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/78IK4EPM $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey, Vol. 2. Cambridge University Press. 258-59 266-67. http://hdl.handle.net/2027/heb.01919. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/78IK4EPM $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey, Vol. 2. Cambridge University Press. http://hdl.handle.net/2027/heb.01919. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
https://www.zotero.org/groups/1051264/seshat_databank/items/78IK4EPM $ https://www.zotero.org/groups/1051264/seshat_databank/items/VCIMMP2C|Stanford J. Shaw. 1976. History of the Ottoman Empire and Modern Turkey, Vol. 2. Cambridge University Press. 368-69. http://hdl.handle.net/2027/heb.01919. $ Morby, John E. and Rozier, Charlie. 2014. ‘Ottoman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-176.
(Shillington 1995) Shillington, Kevin. History of Africa. Revised edition. New York: St. Martin’s Press, 1995. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/G3KNDFMS/item-list|(Shillington 1995, 194) Shillington, Kevin. History of Africa. Revised edition. New York: St. Martin’s Press, 1995.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(Raugh and Raugh 2004) Raugh, Harold E, and Jr. Victorians at War, 1815-1914, The. Santa Barbara: ABC-CLIO, 2004. https://public.ebookcentral.proquest.com/choice/publicfullrecord.aspx?p=5273773. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/DKNBHSAH/item-list|(Raugh and Raugh 2004, 203) Raugh, Harold E, and Jr. Victorians at War, 1815-1914, The. Santa Barbara: ABC-CLIO, 2004. https://public.ebookcentral.proquest.com/choice/publicfullrecord.aspx?p=5273773.
(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/search/state/titleCreatorYear/items/WREKKNS8/item-list|(McCaskie 1995) McCaskie, T. C. 1995. State and Society in Pre-Colonial Asante. African Studies Series, 79. Cambridge: Cambridge University Press.
(Aidoo 1972) Aidoo, Agnes Akosua. “THE ASANTE SUCCESSION CRISIS 1883-1888.” Transactions of the Historical Society of Ghana 13, no. 2 (1972): 163–80. https://www.jstor.org/stable/41406403. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/VW7M5BNN/item-details|(Aidoo 1972, 177) Aidoo, Agnes Akosua. “THE ASANTE SUCCESSION CRISIS 1883-1888.” Transactions of the Historical Society of Ghana 13, no. 2 (1972): 163–80. https://www.jstor.org/stable/41406403.
(Aidoo 1972) Aidoo, Agnes Akosua. “THE ASANTE SUCCESSION CRISIS 1883-1888.” Transactions of the Historical Society of Ghana 13, no. 2 (1972): 163–80. https://www.jstor.org/stable/41406403. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/VW7M5BNN/item-details|(Aidoo 1972, 177) Aidoo, Agnes Akosua. “THE ASANTE SUCCESSION CRISIS 1883-1888.” Transactions of the Historical Society of Ghana 13, no. 2 (1972): 163–80. https://www.jstor.org/stable/41406403.
(Aidoo 1972) Aidoo, Agnes Akosua. “THE ASANTE SUCCESSION CRISIS 1883-1888.” Transactions of the Historical Society of Ghana 13, no. 2 (1972): 163–80. https://www.jstor.org/stable/41406403. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/VW7M5BNN/item-details|(Aidoo 1972, 177) Aidoo, Agnes Akosua. “THE ASANTE SUCCESSION CRISIS 1883-1888.” Transactions of the Historical Society of Ghana 13, no. 2 (1972): 163–80. https://www.jstor.org/stable/41406403.
